Ticker,Company Name,Country,Sector,Industry,10 Day Average Volume,Price,Current Shares,Dividend Yield,Recommendation Key,"Recommendation Mean (1=Strong Buy, 5=Strong Sell)",Target Mean Price,Target High Price,Target Low Price,Target Median Price,PEG Ratio,Beta,Trailing P/E,Forward P/E,Trailing EPS,Forward EPS,52 Week Change,"52 Week Relative Price (1=52 week high, 0=52 week low)",Log Market Cap,Overall Risk (1-10),Percent of Shares Held by Institutions,Percent of Shares Held by Insiders,Company Description
BN.PA,Danone S.A.,France,Consumer Defensive,Packaged Foods,850060.0,53.6 EUR,0,3.76 %,hold,2.6,59.5 EUR,71 EUR,43 EUR,57 EUR,4.03,0.491366,26.004854,14.880556,2.06,3.6,+3.16 %,0.45076007931262385,10.540747913201196,1.0,59.072,2.1919999999999997,"Danone S.A. operates in the food and beverage industry in Europe, North America, China, North Asia, the Oceania, Latin America, the Asia Pacific, Africa, the Middle East, and the Commonwealth of Independent States. The company operates through three segments: Essential Dairy & Plant-Based, Specialized Nutrition, and Waters. It produces and distributes yogurts; milk products; coffee creamers, beverages, and drinks; plant-based products; and ice creams, frozen desserts, and cheese products under the Actimel, Activia, Alpro, Aptamil, Danette, Danio, Danonino, evian, Nutricia, Nutrilon, Volvic, Danone, Prostokvashino, Light & Free, Oikos, Danissimo, YoPRO, International Delight, SToK, Silk, and So Delicious, as well as under the licensed brand Dunkin' Donuts. The company also provides specialized nutrition products for pregnant and breastfeeding mothers, infants, and young children under the Aptamil, Nutrilon, Gallia, Cow & Gate, Bebelac, Blédina, Olvarit, and Happy Family Organics brands. In addition, it offers tube feeding products under the Nutrison name; oral nutritional supplements under the Fortimel and NutriDrink names; and hypoallergenic products for children with allergies primarily under the Aptamil ProSyneo, Aptamil Pepti Syneo, and Neocate Syneo names. Further, the company provides water with natural fruit extracts, fruit juice, and vitamins under the evian, Volvic, Aqua, Mizone, Bonafont, Salus, Hayat, Sirma, Fontvella, Lanjarón, Zywiec Zdroj, Villavicencio, and Villa del Sur brands. It distributes its products through retail chains and traditional market outlets; convenience stores; hospitals, clinics, and pharmacies; and e-commerce. The company was formerly known as Groupe Danone and changed its name to Danone S.A. in April 2009. Danone S.A. was incorporated in 1899 and is headquartered in Paris, France."
BNP.PA,BNP Paribas SA,France,Financial Services,Banks—Regional,2781158.0,58.4 EUR,9,6.66 %,buy,2.0,76.4 EUR,93 EUR,64 EUR,76.5 EUR,0.61,1.668168,8.323362,6.1440587,7.02,9.51,+15.6 %,0.6630711904294961,10.847067560578212,2.0,47.801998,13.122,"BNP Paribas SA provides various banking and financial products and services in Europe, the Middle East, Africa, the Americas, and the Asia Pacific. It operates through three divisions: Corporate & Institutional Banking; Commercial, Personal Banking & Services; and Investment & Protection Services. The Corporate & Institutional Banking division offers capital market, securities, investment banking, financing, risk management, cash management, and financial advisory services for corporate clients and institutional investors. The Commercial, Personal Banking & Services division provides financing and equipment leasing services, mobility, and digital banking services, as well as current accounts, savings products, bancassurance, insurance products and services, and consumer loans. The Investment & Protection Services division provides protection, savings, investment, and real estate services to support individuals, professionals, corporate clients, and institutions. The company was formerly known as Banque Nationale de Paris and changed its name to BNP Paribas SA in May 2000. BNP Paribas SA was founded in 1822 and is headquartered in Paris, France."
BPE.MI,BPER Banca SpA,Italy,Financial Services,Banks—Regional,11171521.0,2.61 EUR,0,4.64 %,buy,2.2,4.2 EUR,5.3 EUR,3 EUR,4.1 EUR,0.1,1.522522,5.013462,4.2048388,0.52,0.62,+60.4 %,0.6379874962786545,9.597075086806813,1.0,20.936,30.099999999999998,"BPER Banca SpA provides banking products and services for individuals, and businesses and professionals in Italy and internationally. The company operates through Retail, Private, Corporate, Large Corporate, Finance, Corporate Center, and Other Assets segments. It offers loans, mortgages, insurance and social security, accounts, and digital banking related services; cards; and investments and savings products and services. The company also provides financing and leasing, credit management and factoring, collection and payment, import and export, liquidity and investment management, digital, and other services. In addition, it offers wealth management services comprising portfolio management, global advisory, finance advice, and wealth advisory services; insurance investment products; and funds and SICAVs. The company was founded in 1867 and is headquartered in Modena, Italy."
CA.PA,Carrefour SA,France,Consumer Defensive,Grocery Stores,2365995.0,17 EUR,0,3.36 %,buy,2.1,20.7 EUR,23 EUR,17 EUR,21 EUR,0.53,0.532282,9.991177,8.205315,1.7,2.07,+0.652 %,0.5870786516853931,10.09172781391859,7.0,39.115003,23.067999999999998,"Carrefour SA operates stores in various formats and channels in France, Spain, Italy, Belgium, Poland, Romania, Brazil, and Argentina. The company operates hypermarkets, supermarkets, convenience stores, and cash and carry stores; e-commerce sites; and service stations. Its stores offer fresh produce; local products; and non-food products, including electronic and household appliances, textiles, childcare, and seasonal products. The company is also involved in banking, insurance, property development, and franchise activities; the provision of travel agency services; and the rental of shopping malls. Carrefour SA was founded in 1959 and is based in Massy, France."
CABK.MC,"CaixaBank, S.A.",Spain,Financial Services,Banks—Regional,9332911.0,3.56 EUR,0,6.55 %,buy,2.3,4.07 EUR,5.1 EUR,3 EUR,4.08 EUR,0.53,0.882132,7.9000006,8.670732,0.45,0.41,+2.04 %,0.4136986301369865,10.425613557940004,1.0,20.990999,49.572,"CaixaBank, S.A., together with its subsidiaries, provides various banking products and financial services in Spain and internationally. The company operates through Banking and Insurance, Equity Investments, and BPI segments. It also provides solutions related to security, protection, internationalization, and financing; traditional financial advice, independent advice, and broker services; asset management; liquidity management; capital markets, cash management, project finance, asset finance, and M&A services; and various financial services and solutions to public and private sector institutions, as well as distributes non-life and life risk insurance policies; and private banking services. In addition, the company is involved in the real estate business. It has branches and ATMs in Spain; and branches and ATMs in Portugal. CaixaBank, S.A. was founded in 1904 and is based in Valencia, Spain."
CAI.VI,CA Immobilien Anlagen AG,Austria,Real Estate,Real Estate Services,78960.0,30.4 EUR,0,3.28 %,buy,2.1,36.4 EUR,42 EUR,30 EUR,35.8 EUR,-0.62,0.596096,,16.370968,-1.22,1.86,-6.88 %,0.6531531531531533,9.474692842675315,7.0,73.843,0.0,"CA Immo is a real estate Group with its headquarters in Vienna and branch offices in six countries of Central Europe. Its core business involves leasing, managing and developing high-quality office buildings. The Group covers the entire value chain in the field of commercial real estate, based on a high degree of in-house construction expertise. Founded in 1987, the parent group CA Immobilien Anlagen AG controls property assets of around  6.3 bn in Germany, Austria and Eastern Europe."
CAP.PA,Capgemini SE,France,Technology,Information Technology Services,286564.0,170 EUR,0,1.93 %,buy,1.8,218 EUR,257 EUR,185 EUR,215 EUR,1.46,1.089339,17.83246,13.526608,9.55,12.59,-6.84 %,0.4813333333333336,10.473435478810211,2.0,56.738,9.819999,"Capgemini SE provides consulting, digital transformation, technology, and engineering services primarily in the Americas, Europe, the Middle East, Africa, and the Asia-Pacific. The company offers strategy and transformation services, including strategy, technology, data science, and creative design to support various clients within the digital economy. It also provides applications and technology services that helps the clients to develop, modernize, extend, and secure their IT and digital environment using the latest technologies, as well as offers local technology services in cloud, cybersecurity, quality assurance, testing, and new technology fields. In addition, the company offers business process outsourcing and transactional services, as well as installation and maintenance services for its clients' IT infrastructures in data centers or in the cloud. It serves various industries, including consumer goods and retail; energy and utilities; banking, capital markets, and insurance; manufacturing and life sciences; public sector; telecommunications, media, and technology; and services. Capgemini SE has strategic partnerships with CONA Services LLC to develop digital solutions for the consumer products industry and retail customers; and Innoveo Inc. to deliver digital transformation solutions to insurance clients across various lines of business. The company was founded in 1967 and is headquartered in Paris, France."
CENER.AT,Cenergy Holdings SA,Belgium,Industrials,Electrical Equipment & Parts,209379.0,7.02 EUR,0,0.71 %,none,,None EUR,None EUR,None EUR,None EUR,,0.795045,21.9375,,0.32,,+149 %,0.921971252566735,9.125463131006173,,1.698,79.78,"Cenergy Holdings SA manufactures and sells aluminum, copper, cables, steel and steel pipes, and other related products in Belgium and internationally. It operates through two segments: Cables and Steel Pipes. The company offers submarine and land, power distribution, high voltage direct current, wind farm, industrial, signalling and railway signalling, network, data transmission, telecommunication, umbilicals, and optical fiber cables, as well as low, medium, high, and extra high voltage power cables; and fiber to the home cables. It also provides turnkey solutions, such as custom adapted application, supervision, technical support, transport and storage, training, spare part, installation, and repair and replacement. In addition, the company offers onshore and offshore pipelines, and casing pipes for transportation of oil, gas, and hydrogen, as well as carbon capture and storage applications; and hollow structural section products which are primarily used in the construction, power and telecom cables, wires, and raw materials. It serves power grids, interconnections, offshore and onshore wind, solar energy, telecommunications and data transmission, oil and gas, and heavy industries. The company was founded in 1949 and is based in Brussels, Belgium. Cenergy Holdings SA is a subsidiary of Viohalco S.A."
CGCBV.HE,Cargotec Corporation,Finland,Industrials,Specialty Industrial Machinery,54696.0,41.1 EUR,0,3.28 %,buy,1.9,54.4 EUR,61 EUR,46 EUR,54 EUR,0.23,1.591591,18.681818,9.340909,2.2,4.4,+23.3 %,0.4568998840355625,9.422271542622585,8.0,33.951,33.903998,"Cargotec Corporation provides cargo handling solutions and services worldwide. It operates in three segments: Kalmar, Hiab, and MacGregor. The Kalmar segment offers cargo handling equipment and automated terminal solutions, software, and support services for ports, terminals, distribution centers, and heavy industry. Its product portfolio includes straddle and shuttle carriers, reach stackers, empty container handlers, terminal tractors, and forklift trucks; maintenance contracts, technical support, spare parts, training, equipment modernization services, and digital solutions; and Bromma spreaders. The Hiab segment provides load handling equipment under the HIAB, EFFER, and ARGOS brands; forestry and recycling cranes under the LOGLIFT and JONSERED brands; truck mounted forklifts under the MOFFETT and PRINCETON brands; skip loaders and hook lifts under the MULTILIFT brand; tail lifts under the ZEPRO, DEL, and WALTCO brands; ProCare services; HiVision crane operating systems; and HiConnect platform. The MacGregor segment offers maritime cargo and load handling products, services, and solutions. Cargotec Corporation was incorporated in 2005 and is headquartered in Helsinki, Finland."
CLNX.MC,"Cellnex Telecom, S.A.",Spain,Real Estate,Real Estate Services,623656.0,34.5 EUR,0,0.1 %,buy,1.7,53.8 EUR,79 EUR,37 EUR,55 EUR,-5.01,0.527027,,-203.23529,-0.46,-0.17,-10.6 %,0.5723049956178788,10.386871804319423,1.0,56.106997,15.195,"Cellnex Telecom, S.A. operates infrastructure for wireless telecommunication in Austria, Denmark, Spain, France, Ireland, Italy, the Netherlands, Poland, Portugal, the United Kingdom, Sweden, and Switzerland. It operates through three segments: Telecom Infrastructure Services, Broadcasting Networks, and Network Services and Others. The company offers co-location services in its infrastructure for mobile operators to install telecommunications and wireless broadcasting equipment; distributed antenna system and small cells, a network of spatially separated antenna nodes connected to a common source through transport medium that provides wireless services. It also provides broadcasting network services, including digital terrestrial television (DTT), hybrid DTT, satellite DTT services, and premium DTT services; FM and digital radio services; and internet media services, such as online multiscreen video solutions, online business support solutions, and content distribution services. In addition, it offers data transportation services comprising satellite transportation, digital terrestrial circuits, Amazon direct connect, and internet throughput services; security and control services, which include security and emergency networks, terminals, forest fire early warning systems, and control centers; and smart communication networks, including wireless broadband, irrigation management services in rural settings, and Internet of Things services. Further, it offers smart services for city management; engineering/consulting, and operation and maintenance services; and constructs and operates optic fiber telecommunications. The company serves mobile network operators, broadcasters, and administrations. The company was formerly known as Abertis Telecom Terrestre, S.A.U. and changed its name to Cellnex Telecom, S.A. in April 2015. Cellnex Telecom, S.A. was incorporated in 2008 and is headquartered in Madrid, Spain."
CNHI.MI,CNH Industrial N.V.,United Kingdom,Industrials,Farm & Heavy Construction Machinery,2365533.0,12.6 EUR,28,2.82 %,buy,2.0,17.1 EUR,18.6 EUR,15.7 EUR,17.1 EUR,0.11,1.673928,7.930817,7.6890244,1.59,1.64,-0.277 %,0.26248775710088146,10.224974714703198,9.0,54.822,27.247998000000003,"CNH Industrial N.V., an equipment and services company, engages in the design, production, marketing, sale, and financing of agricultural and construction equipment in North America, Europe, the Middle East, Africa, South America, and the Asia Pacific. The company operates through three segments: Agriculture, Construction, and Financial Services. The Agriculture segment designs, manufactures, and distributes farm machinery and implements, including two-wheel and four-wheel drive tractors, crawler tractors, combines, grape and sugar cane harvesters, hay and forage equipment, planting and seeding equipment, soil preparation and cultivation implements, and material handling equipment. This segment sells its agricultural equipment under the New Holland Agriculture and Case IH brands. The Construction segment designs, manufactures, and distributes construction equipment comprising excavators, crawler dozers, graders, wheel loaders, backhoe loaders, skid steer loaders, and compact track loaders under the CASE Construction Equipment, New Holland Construction, and Eurocomach brands. The Financial Services segment offers retail note and lease financing to end-use customers for the purchase of new and used agricultural and construction equipment and components, as well as revolving charge account financing and other financial services. It also provides wholesale financing to CNH Industrial brand dealers and distributors; and trade receivables factoring services to CNH Industrial companies, as well as financial services to Iveco Group companies in the North America, South America, and Asia Pacific regions. The company was founded in 1842 and is headquartered in London, the United Kingdom."
COFB.BR,Cofinimmo SA,Belgium,Real Estate,REIT—Diversified,44446.0,70.8 EUR,0,8.82 %,hold,2.6,82.3 EUR,105 EUR,68 EUR,78 EUR,2.53,0.592717,12.817029,10.268505,5.52,6.89,-30.1 %,0.1233859397417503,9.383692867612245,2.0,35.54,5.8530003,"Cofinimmo has been acquiring, developing and managing rental properties for almost 40 years. The company has a portfolio spread across Belgium, France, the Netherlands, Germany, Spain, Finland, Ireland, Italy and the United Kingdom, with a value of approximately 6.3 billion EUR. With attention to social developments, Cofinimmo has the mission of making high-quality care, living and working environments available to its partners-tenants, from which users benefit directly. 'Caring, Living and Working - Together in Real Estate is the expression of this mission. Thanks to its expertise, Cofinimmo has built up a healthcare real estate portfolio of approximately 4.5 billion EUR in Europe. As an independent company that applies the highest standards of corporate governance and sustainability, Cofinimmo offers its tenants services and manages its portfolio through a team of approximately 160 employees in Brussels, Paris, Breda, Frankfurt and Madrid. Cofinimmo is listed on Euronext Brussels (BEL20) and benefits from the REIT system in Belgium (RREC), France (SIIC) and the Netherlands (FBI). Its activities are supervised by the Financial Services and Markets Authority (FSMA), the Belgian regulator."
COL.MC,"Inmobiliaria Colonial, SOCIMI, S.A.",Spain,Real Estate,REIT—Office,754305.0,5.55 EUR,0,4.54 %,hold,2.6,7.33 EUR,10.1 EUR,4.9 EUR,7.5 EUR,1.99,1.1753,,16.833332,-1.3,0.33,-7.57 %,0.41985645933014354,9.470159512110058,5.0,47.904,28.148,"Colonial is a Spanish listed REIT company (SOCIMI), leader in the European Prime office market with presence in the main business areas of Barcelona, Madrid, and Paris with a prime office portfolio of more than 1 million sqm of GLA and assets under management with a value of more than 12bn."
COLR.BR,Etn. Fr. Colruyt NV,Belgium,Consumer Defensive,Grocery Stores,66694.0,37.7 EUR,0,2.13 %,hold,3.2,29.4 EUR,40 EUR,20.3 EUR,29.5 EUR,1.4,0.072822,26.921429,18.385366,1.4,2.05,+24.2 %,0.9830508474576269,9.681361479765732,10.0,7.5679995,59.962004,"Etn. Fr. Colruyt NV, together with its subsidiaries, engages in the retail, wholesale, food service, and other activities in Belgium, France, and internationally. It operates through three segments: Retail, Wholesale and Foodservice, and Other Activities. The company provides groceries, fresh products, dry products, and frozen and non-food products; and operates CNG, hydrogen filling, and charging stations. It also provides printing and document management solutions; and develops, constructs, operates, maintains, and finances wind energy projects. The company offers its products and services under the Bike Republic, Bio-Planet, Boni Selection, Collect&Go, Colruyt Group Academy, Colruyt Lowest Prices, Colruyt Prix Qualité, Cru, DATS 24, Dreambaby, Dreamland, Everyday, Graindor, Kangourou, Okay, Spar Colruyt Group, Xtra, Jims, Newpharma, The Fashion Society, Codifrance, Colex, Solucious, Spar For You, and Symeta Hybrid brands. It provides its products and services to wholesalers, commercial customers, and affiliated independent merchants, as well as schools, care homes, the hospitality sector, etc. The company was founded in 1928 and is headquartered in Halle, Belgium."
CON.DE,Continental Aktiengesellschaft,Germany,Consumer Cyclical,Auto Parts,241109.0,66.1 EUR,0,2.25 %,hold,2.9,77 EUR,92 EUR,67 EUR,75 EUR,0.07,1.509009,20.263803,6.924528,3.26,9.54,+11.6 %,0.6226739192671058,10.120981566047412,5.0,29.232999999999997,46.0,"Continental Aktiengesellschaft, a technology company, offers intelligent solutions for vehicles, machines, traffic, and transportation worldwide. It operates through four sectors: Automotive, Tires, ContiTech, and Contract Manufacturing. The company offers safety, brake, chassis, motion, and motion control systems; solutions for assisted and automated driving; and audio and camera solutions for the vehicle interior, as well as intelligent information and communication technology solutions. It also provides tires for cars, trucks, buses, two-wheel and specialist vehicles, bicycles, and motor vehicles, as well as digital tire monitoring and management systems; and engages in retail of tires. In addition, the company develops and manufactures cross-material, environmentally friendly, and intelligent products and systems for automotive, railway engineering, mining, agriculture, and other industries, as well as provides contract manufacturing services. The company was formerly known as Continental-Caoutchouc- und Gutta-Percha Compagnie. Continental Aktiengesellschaft was founded in 1871 and is headquartered in Hanover, Germany."
CPR.MI,Davide Campari-Milano N.V.,Italy,Consumer Defensive,Beverages—Wineries & Distilleries,1580740.0,11.9 EUR,0,0.51 %,hold,2.6,12.5 EUR,16.1 EUR,8.1 EUR,12.9 EUR,,0.597972,38.258064,,0.31,,+22.4 %,0.747126436781609,10.131959910087255,7.0,23.189999999999998,54.333,"Davide Campari-Milano N.V., together with its subsidiaries, markets and distributes alcoholic and non-alcoholic beverages in the Americas, the Middle East, Africa, Europe, and the Asia-Pacific. It offers a range of spirits categories, including aperitif, vodka, liqueurs, bitters, whisky, tequila, rum, gin, and cognac, as well as champagne and non-alcoholic aperitif under various brands, such as Aperol, Campari, SKYY, Wild Turkey, Grand Marnier, Appleton Estate, Wray & Nephew Overproof, and other brands. The company was founded in 1860 and is headquartered in Sesto San Giovanni, Italy. Davide Campari-Milano N.V. is a subsidiary of Lagfin S.C.A."
CS.PA,AXA SA,France,Financial Services,Insurance—Diversified,2492472.0,27.7 EUR,15,6.18 %,buy,1.8,33.6 EUR,38 EUR,28 EUR,34 EUR,1.44,1.322447,9.653311,7.5904107,2.87,3.65,+8.56 %,0.6923525977816695,10.800675827363316,2.0,42.319,20.166,"AXA SA, through its subsidiaries, provides insurance, asset management, and banking services worldwide. The company operates through six segments: France, Europe, Asia, AXA XL, International, and Transversal & Central Holdings. It offers life and savings insurance products, such as savings and retirement, other health, and personal protection products. The company also provides property and casualty insurance products, including car, home, and personal or professional liability to individual and business clients; international insurance for large corporate clients in Europe; and marine and aviation insurance services, as well as property and casualty reinsurance products. In addition, it offers asset management services in the areas of various asset classes, including equities, bonds, hedge funds, private equity, and real estate for the group's insurance companies and their clients, and retail and institutional clients. Further, the company provides health, term life, whole life, universal life, endowment, and other investment-based products for personal/individual and commercial/ group customers. AXA SA was founded in 1852 and is headquartered in Paris, France."
DB1.DE,Deutsche Börse AG,Germany,Financial Services,Financial Data & Stock Exchanges,305259.0,163 EUR,0,2.23 %,buy,2.3,196 EUR,233 EUR,170 EUR,194 EUR,2.01,0.53566,18.203125,16.24502,8.96,10.04,-5.17 %,0.25955414012738864,10.476655341145603,1.0,62.393004,0.0,"Deutsche Börse AG operates as an exchange organization in Europe, America, and the Asia-Pacific. The company operates through four segments: Data & Analytics; Trading & Clearing; Fund Services; and Securities Services. It engages in the trading of derivatives, electricity and gas products, emission rights, foreign exchange, and commodity products; operating EEX and 360T over the counter trading platform for financial instruments, such as foreign exchange, money market, and interest rate products; and operating as a central counterparty. The company also operates in the cash market through Xetra, Börse Frankfurt, and Tradegate trading venues; Qontigo, an integrated suite of front-to-back investment management solution; and a central counterparty for equities and bonds, as well as provides pre-ipo and listing services. In addition, it offers custody and settlement services for securities; investment fund services; connectivity services; and global securities funding and financing, and collateral and liquidity management, as well as secured money, market transaction, and repos and securities lending transaction services. Further, the company provides order routing, settlement, asset management, and custody; investment distribution and placement; infrastructure and post-trading; index, analytics, and risk; securities transactions settlement; securities custody and administration; and market data and analytics services. Additionally, it operates third clearing house Nodal Clear; and specialized software as a service platform for trading participants and digital business platform, as well as offers information technology solutions, including financial market, commodities market, and network connectivity solutions under the Deutsche Börse and 7 Market Technology brands. The company was founded in 1585 and is headquartered in Eschborn, Germany."
DBK.DE,Deutsche Bank Aktiengesellschaft,Germany,Financial Services,Banks—Regional,8533370.0,9.65 EUR,0,3.13 %,buy,2.5,13.2 EUR,19.2 EUR,9.8 EUR,12 EUR,-1.5,1.277402,4.2148476,4.489302,2.29,2.15,+4.73 %,0.4699784862116173,10.29330979363404,2.0,39.152,7.892,"Deutsche Bank Aktiengesellschaft, operates as a stock corporation, engages in the provision of corporate and investment banking, and asset management products and services to private clients, corporate entities, and institutional clients worldwide. Its Corporate Bank segment provides cash management, trade finance and lending, trust and agency, foreign exchange, and securities services, as well as risk management solutions. The company's Investment Bank segment offers debt origination, merger and acquisitions, and equity advisory services. Its Private Bank segment provides payment and account services, and credit and deposit products, as well as investment advice products, such as environmental, social, and governance products. This segment also provides banking, wealth management services, postal and parcel services; and offers support in planning, managing and investing wealth, financing personal and business interests, and servicing institutional and corporate needs. The company's Asset Management segment provides investment solutions, such as alternative investments, which include real estate, infrastructure, private equity, liquid real assets, and sustainable investments; and various other services, including insurance and pension solutions, asset liability management, portfolio management solutions, and asset allocation advisory to individuals and institutions. Deutsche Bank Aktiengesellschaft was founded in 1870 and is based in Frankfurt am Main, Germany."
DG.PA,Vinci SA,France,Industrials,Engineering & Construction,578838.0,103 EUR,0,3.95 %,buy,1.8,126 EUR,141 EUR,112 EUR,125 EUR,1.74,0.946696,13.0992365,11.660249,7.86,8.83,+6.88 %,0.7008871989860579,10.770813300646168,2.0,39.384,9.995999999999999,"VINCI SA, together with its subsidiaries, engages in concessions, energy, and construction businesses worldwide. Its Concessions segment designs, finances, builds, and operates transport infrastructures and public equipment under public-private partnerships. The company's Energy segment provides services to the manufacturing sector, infrastructure, facilities management, and information and communication technology; and industrial and energy-related services, which includes development of renewable energy concession assets, as well as engineering, procurement, and construction projects in the energy sector. Its Construction segment engages in designing and carrying out projects, which includes general contractor; geotechnical and structural engineering and related digital activities, as well as provision of services in nuclear engineering; proximity networks with active local companies, such as building, civil engineering, roadworks, rail works, and water works; property development, including residential and commercial properties; and management of serviced residences and property services. VINCI SA was founded in 1899 and is headquartered in Nanterre, France."
DHL.DE,Deutsche Post AG,Germany,Industrials,Integrated Freight & Logistics,1887100.0,41.2 EUR,0,4.49 %,buy,2.1,51.4 EUR,63 EUR,43.5 EUR,51 EUR,19.81,1.132132,11.35124,11.382598,3.63,3.62,+9.84 %,0.6637881404720781,10.69102574261134,2.0,33.226,20.49,"Deutsche Post AG operates as a mail and logistics company in Germany, rest of Europe, the Americas, the Asia Pacific, the Middle East, and Africa. The company operates through five segments: Express; Global Forwarding, Freight; Supply Chain; eCommerce Solutions; and Post & Parcel Germany. The Express segment offers time-definite courier and express services to business and private customers. The Global Forwarding, Freight segment provides air, ocean, and overland freight forwarding services; and offers multimodal and sector-specific solutions. This segment's business model is based on brokering transport services between customers and freight carriers. The Supply Chain segment delivers customized supply chain solutions to its customers based on modular components, including warehousing and transport services; and value-added services, such as e-fulfilment, omnichannel solutions and returns management, lead logistics partner, real estate solutions, service logistics, and packaging solutions for various industrial sectors. The eCommerce Solutions segment provides parcel delivery and cross-border non-time definite international services. The Post & Parcel Germany segment transports and delivers mail communication, parcels, physical and hybrid letters, and special products for the delivery of goods; and offers additional services, such as registered mail, cash on delivery, and insured items. Deutsche Post AG was founded in 1490 and is headquartered in Bonn, Germany."
DIA.MI,DiaSorin S.p.A.,Italy,Healthcare,Diagnostics & Research,119618.0,91.9 EUR,0,1.18 %,hold,2.8,109 EUR,130 EUR,83 EUR,109 EUR,6.13,0.198948,28.886791,21.976078,3.18,4.18,-32.8 %,0.05227228398673676,9.70464910957444,10.0,21.031,57.539004000000006,"DiaSorin S.p.A. engages in development, manufacture, and distribution of immunodiagnostics and molecular diagnostics testing kits in Europe, Africa, North America, Central and South America, the Asia Pacific, and China. The company provides various immunodiagnostic LIAISON platforms, including LIAISON XS, LIASON IQ, LIAISON XL, LIAISON XXL, and LIAISON XL LAS. It also offers molecular diagnostics platforms comprising of LIAISON NES, a new molecular platform to address the growing diagnostic decentralization trend; the ARIES and ARIES M1 systems; LIAISON MDX, a thermocycler with two consumable disc options; LIAISON MDX Plus; MAGPIX System; Luminex 100/200 System; VERIGENE System; and the LIAISON PLEX System. It has partnership agreements with QIAGEN for diagnostic solution for Latent Tuberculosis detection; TTP for the development of molecular Point-of-Care solution; and MeMed for the launch of a test differentiating between viral and bacterial infections. The company was founded in 1968 and is headquartered in Saluggia, Italy."
DOC.VI,DO & CO Aktiengesellschaft,Austria,Industrials,Airports & Air Services,10019.0,107 EUR,0,0.94 %,buy,2.0,1.87K EUR,1.87K EUR,1.87K EUR,1.87K EUR,,1.707957,24.57666,1.0924627,4.37,98.31,+37.5 %,0.5586206896551724,9.043967984329147,5.0,45.004,34.177,"DO & CO Aktiengesellschaft provides catering services in Austria, Turkey, Great Britain, the United States, Spain, Germany, and internationally. It operates through three divisions: Airline Catering; International Event Catering; and Restaurants, Lounges & Hotel. The company offers airline catering services; event catering, infrastructure, and planning services. It also engages in the operation of lounges, retail stores, airport catering, restaurants and Demel café, hotels, and staff restaurants. The company operates restaurants and cafes under the DO & CO, Hédiard, HENRY, ONYX, K.u.K., and Demel brands. DO & CO Aktiengesellschaft was founded in 1981 and is headquartered in Vienna, Austria."
DSFIR.AS,DSM-Firmenich AG,Switzerland,Consumer Defensive,Household & Personal Products,542112.0,81 EUR,0,1.99 %,buy,2.2,119 EUR,165 EUR,80 EUR,120 EUR,7.01,,14.166084,22.69748,5.72,3.57,-31.2 %,0.044703143189755566,10.35567509889876,1.0,24.123,74.237996,"DSM-Firmenich AG, a science-based company, engages in beauty, health, and nutrition businesses in the Netherlands, Switzerland, rest of Europe, North America, Latin America, China, rest of Asia, and internationally. It operates through Perfumery & Beauty; Animal Nutrition & Health (ANH); Health, Nutrition & Care (HNC); and Food & Beverage segments. The Perfumery & Beauty offers perfumery and aroma ingredients. The Animal Nutrition & Health segment offers essential products, including vitamins, premixes, and carotenoids; performance solutions, such as enzymes, microbes, and eubiotics; precision services comprising support with data analysis to measure animal health and environmental footprint on farm level and feed safety; and methane reducing feed additive for ruminants. The Health, Nutrition & Care segment provides solutions for the early life nutrition, dietary supplement, pharmaceutical, medical nutrition, personal care and aroma, and biomedical materials markets. It offers vitamins, nutritional lipids, minerals, carotenoids, nutraceuticals, digestive enzymes, probiotics and prebiotics, active pharmaceutical ingredients, and sunscreen filters, as well as a range of biomedical solutions; premix, market-ready solutions, and personalized nutrition solutions; and regulatory affairs and formulation expertise, and customized solutions. The Food & Beverage segment provides ingredients and solutions for use in a range of food products, such as dairy; bakery, cereals, and bars; savory food; beverages and brewing; confectionery and fruit; plant-based meat and fish alternatives; and petfood. The company was founded in 1902 and is headquartered in Kaiseraugst, Switzerland."
DTE.DE,Deutsche Telekom AG,Germany,Communication Services,Telecom Services,4941310.0,20.1 EUR,7,3.5 %,buy,1.9,25.4 EUR,35 EUR,19.5 EUR,25.5 EUR,3.61,0.535285,18.144144,10.770053,1.11,1.87,+3.91 %,0.4831168831168831,11.000651742375306,3.0,46.679002000000004,18.341999,"Deutsche Telekom AG, together with its subsidiaries, provides integrated telecommunication services. The company operates through five segments: Germany, United States, Europe, Systems Solutions, and Group Development. It offers fixed-network services, including voice and data communication services based on fixed-network and broadband technology; and sells terminal equipment and other hardware products, as well as services to resellers. The company also provides mobile voice and data services to consumers and business customers; sells mobile devices and other hardware products; and sells mobile services to resellers and to companies that purchases and markets network services to third parties, such as mobile virtual network operators. In addition, it offers internet services; internet-based TV products and services; and information and communication technology systems for multinational corporations and public sector institutions with an infrastructure of data centers and networks under the T-Systems brand, as well as call center services. Further, the company provides wireless communications services; and cloud services, digital solutions, security, and advisory solutions. The company has 248 million mobile customers and 22 million broadband customers, as well as 26 million fixed-network lines. The company was incorporated in 1995 and is headquartered in Bonn, Germany."
